order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O009581,10931,2024-10-31,Returned,Credit Card,Delhi,Rajasthan
O009582,11603,2024-12-10,Delivered,COD,Mumbai,West Bengal
O009583,11583,2025-10-03,Delivered,UPI,Bengaluru,Gujarat
O009584,10753,2025-12-29,Delivered,Credit Card,Mumbai,Maharashtra
O009585,11714,2024-01-14,Delivered,Credit Card,Bengaluru,Haryana
O009586,11101,2024-12-24,Returned,Credit Card,Ludhiana,Rajasthan
O009587,10426,2025-01-11,Delivered,COD,Lucknow,Punjab
O009588,10660,2024-08-30,Delivered,UPI,Kolkata,West Bengal
O009589,11518,2024-05-24,Shipped,Debit Card,Gurugram,West Bengal
O009590,10547,2025-02-18,Delivered,Net Banking,Chennai,Tamil Nadu
O009591,11101,2025-01-28,Delivered,Net Banking,Ludhiana,Gujarat
O009592,12103,2025-09-06,Delivered,Credit Card,Hyderabad,Gujarat
O009593,11497,2025-12-29,Delivered,Net Banking,Chennai,Tamil Nadu
O009594,11463,2024-12-23,Delivered,Net Banking,Ludhiana,Gujarat
O009595,11736,2025-07-29,Delivered,COD,Ludhiana,Maharashtra
O009596,11772,2024-06-06,Delivered,Debit Card,Delhi,Uttar Pradesh
O009597,12362,2025-11-04,Delivered,Net Banking,Jaipur,Karnataka
O009598,11344,2024-01-18,Delivered,Debit Card,Hyderabad,Uttar Pradesh
O009599,12268,2025-12-28,Returned,Net Banking,Delhi,Rajasthan
O009600,11395,2025-07-14,Delivered,Credit Card,Jaipur,Tamil Nadu
O009601,11240,2025-07-21,Delivered,Credit Card,Kochi,Maharashtra
O009602,10049,2024-12-12,Returned,Debit Card,Ludhiana,Delhi
O009603,11821,2024-02-27,Returned,Debit Card,Mumbai,Delhi
O009604,12166,2024-06-03,Shipped,Debit Card,Kochi,Haryana
O009605,12130,2025-07-20,Delivered,Debit Card,Delhi,Rajasthan
O009606,11747,2025-05-01,Delivered,UPI,Kolkata,Gujarat
O009607,10496,2025-06-14,Delivered,Credit Card,Kolkata,West Bengal
O009608,10634,2025-05-01,Shipped,Net Banking,Mumbai,Kerala
O009609,10602,2024-05-30,Delivered,UPI,Chennai,West Bengal
O009610,10176,2024-12-24,Delivered,Debit Card,Mumbai,Haryana
O009611,10639,2025-01-02,Delivered,Net Banking,Lucknow,Kerala
O009612,10297,2025-09-11,Delivered,Credit Card,Gurugram,Punjab
O009613,11284,2024-02-16,Delivered,Debit Card,Ludhiana,Uttar Pradesh
O009614,11875,2024-07-25,Shipped,COD,Ludhiana,Uttar Pradesh
O009615,10475,2025-03-25,Delivered,Debit Card,Delhi,West Bengal
O009616,11647,2025-04-27,Delivered,Net Banking,Kolkata,West Bengal
O009617,11959,2025-10-01,Cancelled,Credit Card,Delhi,Gujarat
O009618,11061,2025-11-27,Delivered,Debit Card,Gurugram,Uttar Pradesh
O009619,11789,2025-07-23,Delivered,Credit Card,Chennai,Kerala
O009620,10025,2024-05-22,Delivered,UPI,Jaipur,Maharashtra
O009621,10349,2025-02-03,Delivered,COD,Kolkata,Karnataka
O009622,10637,2024-04-06,Delivered,UPI,Lucknow,Tamil Nadu
O009623,10227,2024-02-16,Delivered,COD,Jaipur,Punjab
O009624,11372,2024-07-09,Returned,UPI,Lucknow,Haryana
O009625,10038,2024-05-19,Cancelled,Credit Card,Ludhiana,Delhi
O009626,11407,2025-09-06,Delivered,Credit Card,Ahmedabad,Maharashtra
O009627,12284,2024-08-18,Delivered,UPI,Mumbai,Kerala
O009628,11205,2024-12-05,Delivered,Net Banking,Jaipur,Rajasthan
O009629,12162,2025-05-05,Delivered,UPI,Mumbai,Karnataka
O009630,12354,2024-02-18,Delivered,Debit Card,Chennai,Maharashtra
O009631,12180,2025-09-15,Delivered,Net Banking,Mumbai,Delhi
O009632,10348,2025-03-28,Delivered,Credit Card,Chennai,Kerala
O009633,11204,2024-11-11,Delivered,UPI,Kochi,Haryana
O009634,12463,2024-11-17,Delivered,Net Banking,Kolkata,Punjab
O009635,10983,2024-03-27,Shipped,Debit Card,Kolkata,Punjab
O009636,10732,2025-04-18,Shipped,COD,Chennai,Punjab
O009637,12433,2024-10-08,Delivered,Credit Card,Ahmedabad,Tamil Nadu
O009638,11067,2024-03-14,Delivered,Net Banking,Bengaluru,Haryana
O009639,11504,2025-03-28,Cancelled,Net Banking,Chennai,Delhi
O009640,11142,2024-02-16,Delivered,Net Banking,Ahmedabad,Delhi
O009641,11595,2025-08-10,Delivered,UPI,Gurugram,Karnataka
O009642,12109,2024-04-05,Delivered,Credit Card,Bengaluru,Delhi
O009643,11810,2024-01-31,Delivered,Credit Card,Chennai,Tamil Nadu
O009644,12236,2025-06-17,Delivered,UPI,Hyderabad,Telangana
O009645,10453,2024-01-17,Delivered,UPI,Hyderabad,West Bengal
O009646,12235,2024-07-30,Delivered,UPI,Kolkata,Maharashtra
O009647,11764,2025-10-21,Shipped,Debit Card,Gurugram,Delhi
O009648,10164,2024-08-22,Delivered,Net Banking,Jaipur,West Bengal
O009649,11448,2025-01-26,Delivered,Debit Card,Hyderabad,Delhi
O009650,10102,2024-12-19,Delivered,Credit Card,Ahmedabad,Gujarat
O009651,11453,2024-10-31,Delivered,UPI,Ludhiana,Kerala
O009652,10691,2025-08-21,Delivered,Net Banking,Delhi,Punjab
O009653,11451,2025-07-03,Delivered,COD,Kolkata,Kerala
O009654,11967,2025-07-18,Delivered,Net Banking,Kolkata,Kerala
O009655,10536,2025-06-23,Delivered,COD,Hyderabad,Telangana
O009656,12026,2025-08-11,Delivered,Net Banking,Mumbai,Maharashtra
O009657,11701,2025-05-23,Shipped,UPI,Gurugram,Telangana
O009658,11464,2025-12-12,Delivered,COD,Bengaluru,Haryana
O009659,11630,2025-01-29,Delivered,COD,Gurugram,Gujarat
O009660,11879,2025-03-06,Returned,Credit Card,Mumbai,Telangana
O009661,10124,2025-11-15,Delivered,Net Banking,Chennai,Karnataka
O009662,12397,2025-07-15,Cancelled,Debit Card,Jaipur,West Bengal
O009663,10249,2024-06-25,Delivered,Debit Card,Gurugram,West Bengal
O009664,11972,2025-02-09,Delivered,Credit Card,Delhi,Delhi
O009665,11295,2024-10-27,Delivered,Credit Card,Mumbai,Gujarat
O009666,11453,2025-03-20,Shipped,Credit Card,Lucknow,Haryana
O009667,11594,2024-05-06,Delivered,UPI,Kolkata,Rajasthan
O009668,10713,2024-12-14,Shipped,UPI,Mumbai,Tamil Nadu
O009669,10247,2024-01-21,Shipped,UPI,Hyderabad,Telangana
O009670,10481,2025-12-11,Delivered,UPI,Ludhiana,Kerala
O009671,12146,2025-12-01,Delivered,Credit Card,Jaipur,Rajasthan
O009672,12377,2025-02-23,Delivered,Credit Card,Mumbai,Maharashtra
O009673,11449,2024-05-31,Delivered,UPI,Delhi,Uttar Pradesh
O009674,11029,2024-06-08,Cancelled,UPI,Mumbai,Tamil Nadu
O009675,12014,2025-04-24,Delivered,COD,Jaipur,Haryana
O009676,10459,2025-03-18,Delivered,Net Banking,Kolkata,Punjab
O009677,10593,2024-04-05,Delivered,COD,,Delhi
O009678,10498,2024-12-17,Cancelled,Net Banking,Ahmedabad,Maharashtra
O009679,12135,2024-03-15,Delivered,UPI,Ludhiana,Uttar Pradesh
O009680,12450,2025-08-16,Returned,UPI,Chennai,Haryana
O009681,11317,2025-10-01,Shipped,UPI,Lucknow,Haryana
O009682,10197,2024-12-24,Cancelled,COD,Delhi,Gujarat
O009683,10027,2024-05-12,Delivered,Credit Card,Kochi,Tamil Nadu
O009684,11718,2025-02-03,Delivered,Net Banking,Ludhiana,Telangana
O009685,12183,2024-05-18,Delivered,COD,Lucknow,Uttar Pradesh
O009686,11114,2024-09-02,Delivered,UPI,Kolkata,Karnataka
O009687,12254,2024-10-17,Delivered,Credit Card,Gurugram,Punjab
O009688,11439,2024-04-21,Delivered,COD,Delhi,Telangana
O009689,10603,2025-12-15,Delivered,Net Banking,Ahmedabad,Delhi
O009690,11092,2024-06-18,Delivered,UPI,Jaipur,Karnataka
O009691,10362,2025-08-21,Delivered,Net Banking,Hyderabad,Haryana
O009692,11284,2025-09-22,Delivered,UPI,Kolkata,Delhi
O009693,11087,2025-09-01,Delivered,UPI,Delhi,Haryana
O009694,12016,2024-08-27,Delivered,Debit Card,Bengaluru,Punjab
O009695,10972,2024-12-02,Delivered,Net Banking,Jaipur,Kerala
O009696,11716,2024-05-17,Delivered,Credit Card,Jaipur,Delhi
O009697,11647,2025-08-16,Delivered,UPI,Chennai,Kerala
O009698,11727,2024-08-23,Delivered,Credit Card,Chennai,Rajasthan
O009699,10908,2025-10-09,Shipped,COD,Hyderabad,Gujarat
O009700,10246,2024-01-03,Delivered,UPI,Kochi,Karnataka
O009701,12326,2025-07-24,Delivered,UPI,Ahmedabad,Punjab
O009702,10347,2024-04-25,Delivered,UPI,Delhi,Telangana
O009703,11961,2025-04-16,Delivered,Credit Card,Chennai,Karnataka
O009704,10372,2024-05-10,Cancelled,Debit Card,Kolkata,Delhi
O009705,10809,2025-04-27,Shipped,Net Banking,Kochi,Tamil Nadu
O009706,12171,2025-02-04,Delivered,UPI,Lucknow,Kerala
O009707,10160,2024-07-19,Cancelled,Net Banking,Ludhiana,Kerala
O009708,11151,2024-10-18,Delivered,Net Banking,Gurugram,Haryana
O009709,11335,2024-12-07,Delivered,Net Banking,Delhi,Punjab
O009710,10518,2025-09-01,Returned,Credit Card,Jaipur,Gujarat
O009711,11289,2024-08-03,Delivered,Net Banking,Bengaluru,Karnataka
O009712,10746,2025-09-27,Delivered,COD,Chennai,Rajasthan
O009713,12336,2025-08-07,Shipped,Credit Card,Bengaluru,Punjab
O009714,10420,2024-12-31,Delivered,Credit Card,Ahmedabad,Delhi
O009715,11552,2025-10-03,Cancelled,COD,Gurugram,Karnataka
O009716,10140,2025-04-13,Delivered,Debit Card,Lucknow,Haryana
O009717,11833,2025-02-21,Delivered,Debit Card,Ahmedabad,Punjab
O009718,10707,2024-01-27,Delivered,UPI,Ahmedabad,West Bengal
O009719,10698,2025-11-07,Delivered,Debit Card,Mumbai,Telangana
O009720,10475,2025-03-30,Cancelled,UPI,Jaipur,West Bengal
O009721,11661,2025-08-02,Shipped,Net Banking,Bengaluru,Telangana
O009722,11902,2024-01-14,Delivered,UPI,Ludhiana,Haryana
O009723,12437,2024-04-07,Delivered,Debit Card,Gurugram,Rajasthan
O009724,10511,2024-10-05,Shipped,UPI,Kolkata,Punjab
O009725,10538,2025-05-04,Shipped,Credit Card,Delhi,Rajasthan
O009726,12261,2025-09-15,Delivered,Debit Card,Chennai,Delhi
O009727,11537,2024-07-25,Delivered,UPI,Gurugram,Karnataka
O009728,11289,2024-08-20,Delivered,Debit Card,Mumbai,Maharashtra
O009729,11367,2025-07-26,Cancelled,COD,Hyderabad,Haryana
O009730,11062,2025-08-19,Shipped,Debit Card,Hyderabad,Uttar Pradesh
O009731,10233,2025-11-25,Delivered,COD,Bengaluru,Telangana
O009732,12308,2024-08-26,Delivered,UPI,Kochi,Punjab
O009733,10308,2024-09-06,Delivered,COD,Ludhiana,Tamil Nadu
O009734,10403,2025-08-05,Shipped,Debit Card,Kochi,Karnataka
O009735,10997,2025-08-19,Shipped,Credit Card,Kolkata,Tamil Nadu
O009736,11285,2024-11-01,Cancelled,COD,Mumbai,Rajasthan
O009737,11500,2025-04-07,Delivered,Debit Card,Gurugram,Tamil Nadu
O009738,10750,2024-08-23,Delivered,Credit Card,Mumbai,Karnataka
O009739,11130,2024-10-17,Cancelled,Net Banking,Chennai,Delhi
O009740,10304,2024-02-08,Delivered,COD,Mumbai,Tamil Nadu
O009741,12391,2025-12-18,Delivered,COD,Jaipur,Telangana
O009742,11471,2024-07-01,Delivered,UPI,Gurugram,West Bengal
O009743,11062,2025-11-29,Cancelled,Net Banking,Mumbai,West Bengal
O009744,10855,2025-10-06,Delivered,UPI,Mumbai,Telangana
O009745,11070,2024-01-30,Delivered,UPI,Ahmedabad,Tamil Nadu
O009746,11746,2025-01-22,Delivered,Debit Card,Chennai,West Bengal
O009747,11629,2024-05-22,Delivered,UPI,Ludhiana,Uttar Pradesh
O009748,12304,2025-09-06,Delivered,COD,Delhi,Kerala
O009749,12185,2025-02-22,Delivered,UPI,Kolkata,Rajasthan
O009750,11255,2024-03-14,Cancelled,Credit Card,Mumbai,Tamil Nadu
O009751,10818,2024-02-24,Delivered,COD,Gurugram,Kerala
O009752,11738,2025-07-25,Delivered,Debit Card,Delhi,Punjab
O009753,10973,2024-01-24,Cancelled,UPI,Bengaluru,Karnataka
O009754,10038,2024-01-22,Delivered,Credit Card,Ahmedabad,Delhi
O009755,11179,2025-03-03,Delivered,Credit Card,Ahmedabad,Delhi
O009756,10105,2024-02-01,Delivered,COD,Chennai,Kerala
O009757,10255,2024-12-04,Shipped,UPI,Bengaluru,Haryana
O009758,11982,2025-05-29,Shipped,Credit Card,Gurugram,Kerala
O009759,10591,2025-05-26,Delivered,UPI,Ludhiana,West Bengal
O009760,10525,2024-03-10,Delivered,COD,Lucknow,Rajasthan
O009761,10370,2025-11-02,Shipped,Net Banking,Kochi,Uttar Pradesh
O009762,10102,2024-03-28,Delivered,Credit Card,Kolkata,Punjab
O009763,10664,2025-07-24,Shipped,Debit Card,Bengaluru,Haryana
O009764,10690,2024-08-06,Delivered,UPI,Hyderabad,Karnataka
O009765,11927,2025-12-13,Delivered,COD,Chennai,Rajasthan
O009766,11536,2025-08-11,Delivered,COD,Kochi,Maharashtra
O009767,12437,2024-09-26,Delivered,Debit Card,Kolkata,Uttar Pradesh
O009768,12411,2025-10-12,Delivered,Net Banking,Hyderabad,Haryana
O009769,12029,2024-03-18,Delivered,UPI,Jaipur,Rajasthan
O009770,10931,2025-08-14,Delivered,Net Banking,Ahmedabad,Tamil Nadu
O009771,11857,2024-01-10,Delivered,COD,Lucknow,Karnataka
O009772,11990,2025-04-12,Delivered,Credit Card,Gurugram,Delhi
O009773,12391,2024-12-01,Delivered,Net Banking,Mumbai,Uttar Pradesh
O009774,12183,2025-09-27,Shipped,Credit Card,Kochi,Telangana
O009775,11886,2024-07-04,Cancelled,Debit Card,Ludhiana,Gujarat
O009776,10978,2025-06-29,Delivered,COD,Lucknow,Tamil Nadu
O009777,11995,2024-04-30,Delivered,Credit Card,Lucknow,Uttar Pradesh
O009778,10380,2025-08-14,Delivered,UPI,Delhi,Haryana
O009779,11514,2025-12-18,Delivered,COD,Hyderabad,Kerala
O009780,11149,2025-07-18,Delivered,Debit Card,Lucknow,Tamil Nadu
O009781,12086,2025-10-29,Delivered,UPI,Kochi,Tamil Nadu
O009782,10781,2024-09-30,Shipped,COD,Kochi,Delhi
O009783,10310,2025-02-13,Delivered,Net Banking,Gurugram,Punjab
O009784,12154,2024-12-23,Delivered,COD,Ludhiana,Delhi
O009785,10556,2025-10-08,Cancelled,UPI,Ahmedabad,Gujarat
O009786,10397,2024-04-07,Delivered,Credit Card,Lucknow,Uttar Pradesh
O009787,12201,2024-08-28,Delivered,Credit Card,Lucknow,Kerala
O009788,11884,2025-07-10,Delivered,COD,Chennai,Tamil Nadu
O009789,11170,2025-12-11,Returned,COD,Bengaluru,Maharashtra
O009790,10201,2024-04-23,Delivered,Debit Card,Kolkata,Delhi
O009791,11891,2025-05-01,Delivered,Net Banking,Kochi,Kerala
O009792,10012,2024-08-28,Shipped,Debit Card,Mumbai,Gujarat
O009793,11076,2024-06-04,Delivered,Debit Card,Kolkata,Uttar Pradesh
O009794,11977,2024-12-17,Cancelled,Credit Card,Ahmedabad,Tamil Nadu
O009795,11326,2024-02-13,Delivered,Credit Card,Lucknow,Haryana
O009796,11896,2025-08-14,Returned,UPI,Delhi,Delhi
O009797,10920,2024-11-07,Shipped,Debit Card,Lucknow,Uttar Pradesh
O009798,12148,2024-05-17,Delivered,UPI,Hyderabad,Gujarat
O009799,10871,2025-10-24,Delivered,COD,Lucknow,Haryana
O009800,10366,2025-03-11,Returned,UPI,Jaipur,Karnataka
O009801,10657,2024-05-22,Delivered,Credit Card,Hyderabad,Kerala
O009802,10161,2024-10-25,Delivered,Debit Card,Lucknow,Tamil Nadu
O009803,10175,2025-07-15,Shipped,Credit Card,Mumbai,Maharashtra
O009804,11504,2024-09-18,Delivered,COD,Ahmedabad,Uttar Pradesh
O009805,10545,2025-05-26,Delivered,Net Banking,Ludhiana,Maharashtra
O009806,12331,2025-11-03,Delivered,Debit Card,Gurugram,Uttar Pradesh
O009807,11762,2024-03-02,Delivered,Credit Card,Mumbai,West Bengal
O009808,10957,2025-07-20,Delivered,Net Banking,Lucknow,Maharashtra
O009809,10452,2025-02-26,Delivered,COD,Hyderabad,West Bengal
O009810,10082,2025-01-30,Shipped,Net Banking,Bengaluru,Kerala
O009811,11237,2024-01-31,Delivered,Credit Card,Delhi,Uttar Pradesh
O009812,10816,2024-11-25,Delivered,Credit Card,Chennai,Delhi
O009813,12182,2024-06-17,Shipped,COD,Kolkata,Uttar Pradesh
O009814,10447,2024-09-22,Delivered,COD,Kolkata,Rajasthan
O009815,12166,2024-11-03,Delivered,Net Banking,Kolkata,Maharashtra
O009816,11620,2025-04-03,Shipped,Net Banking,Ahmedabad,Gujarat
O009817,11794,2024-07-03,Delivered,Credit Card,Ludhiana,Punjab
O009818,10749,2024-11-29,Delivered,COD,Kochi,Telangana
O009819,11174,2025-05-29,Delivered,UPI,Chennai,Rajasthan
O009820,11910,2025-03-16,Delivered,COD,Kochi,Gujarat
O009821,11557,2025-11-03,Shipped,Debit Card,Mumbai,Tamil Nadu
O009822,10646,2025-01-25,Delivered,Debit Card,Chennai,Delhi
O009823,10379,2025-07-13,Delivered,COD,Ahmedabad,Gujarat
O009824,11141,2024-09-10,Cancelled,Net Banking,Delhi,Maharashtra
O009825,10937,2025-08-08,Delivered,Debit Card,Kolkata,Punjab
O009826,12014,2024-11-30,Delivered,Credit Card,Bengaluru,West Bengal
O009827,10662,2025-02-03,Delivered,Credit Card,Mumbai,Kerala
O009828,11341,2024-06-14,Delivered,Credit Card,Ludhiana,Delhi
O009829,10876,2024-09-16,Delivered,COD,Delhi,Gujarat
O009830,10012,2024-01-04,Delivered,Debit Card,Mumbai,Kerala
O009831,11114,2024-04-28,Delivered,Net Banking,Mumbai,Rajasthan
O009832,10388,2025-04-14,Delivered,Credit Card,Delhi,Gujarat
O009833,12131,2025-04-14,Delivered,Net Banking,Lucknow,Rajasthan
O009834,11920,2025-05-07,Returned,Credit Card,Gurugram,Telangana
O009835,10396,2025-05-14,Delivered,COD,Jaipur,Maharashtra
O009836,10640,2024-03-10,Delivered,Credit Card,Gurugram,Tamil Nadu
O009837,10100,2025-11-24,Delivered,COD,Chennai,Telangana
O009838,10457,2025-01-04,Delivered,Debit Card,Ludhiana,Delhi
O009839,12023,2024-06-29,Delivered,Debit Card,Jaipur,Tamil Nadu
O009840,12376,2024-01-05,Returned,Net Banking,Delhi,Rajasthan
O009841,10074,2024-07-15,Shipped,Credit Card,Kochi,Uttar Pradesh
O009842,12140,2024-02-16,Delivered,Debit Card,Bengaluru,Maharashtra
O009843,12378,2025-07-05,Delivered,UPI,Kolkata,Gujarat
O009844,11864,2025-09-25,Delivered,UPI,Mumbai,Gujarat
O009845,10175,2025-10-08,Delivered,Net Banking,Lucknow,Kerala
O009846,11761,2024-05-19,Delivered,Debit Card,Delhi,Rajasthan
O009847,12363,2025-10-26,Delivered,COD,Jaipur,Punjab
O009848,10497,2025-06-23,Delivered,UPI,Chennai,Uttar Pradesh
O009849,11293,2025-03-02,Delivered,Debit Card,Mumbai,Karnataka
O009850,10428,2025-08-11,Delivered,COD,Delhi,Karnataka
O009851,10035,2025-11-17,Cancelled,Credit Card,Chennai,Uttar Pradesh
O009852,12167,2025-07-14,Cancelled,Debit Card,Delhi,Haryana
O009853,11395,2024-11-05,Delivered,Credit Card,Kochi,Rajasthan
O009854,11381,2024-09-30,Delivered,UPI,Ahmedabad,Tamil Nadu
O009855,12438,2025-06-22,Delivered,Credit Card,Delhi,Rajasthan
O009856,10176,2025-01-24,Cancelled,UPI,Kochi,Tamil Nadu
O009857,12154,2025-04-03,Returned,Net Banking,Lucknow,Haryana
O009858,10592,2025-09-25,Cancelled,Net Banking,Lucknow,Maharashtra
O009859,11187,2024-12-26,Delivered,UPI,Kochi,Haryana
O009860,10914,2024-03-09,Delivered,COD,Jaipur,Punjab
O009861,11291,2025-08-05,Delivered,Net Banking,Chennai,Rajasthan
O009862,11587,2025-10-23,Delivered,COD,Delhi,West Bengal
O009863,11303,2025-11-29,Delivered,COD,Lucknow,Uttar Pradesh
O009864,11327,2025-03-06,Delivered,COD,Jaipur,Maharashtra
O009865,10953,2025-12-08,Shipped,Debit Card,Gurugram,Maharashtra
O009866,10861,2024-02-01,Delivered,Debit Card,Delhi,Gujarat
O009867,12175,2025-09-12,Delivered,COD,Kochi,Karnataka
O009868,11270,2025-05-27,Cancelled,UPI,Gurugram,Kerala
O009869,10234,2024-06-30,Delivered,Net Banking,Mumbai,Karnataka
O009870,11463,2025-11-16,Cancelled,Credit Card,Kolkata,Telangana
O009871,12185,2025-11-11,Cancelled,Debit Card,Kolkata,Punjab
O009872,11810,2024-09-04,Delivered,Debit Card,Ludhiana,Rajasthan
O009873,11173,2025-09-11,Delivered,Credit Card,Hyderabad,Haryana
O009874,10056,2024-10-23,Delivered,COD,Hyderabad,Telangana
O009875,12404,2024-01-30,Shipped,Credit Card,Ludhiana,Kerala
O009876,10813,2024-10-28,Delivered,COD,Mumbai,Delhi
O009877,11850,2025-04-20,Returned,Debit Card,Lucknow,West Bengal
O009878,11960,2024-12-17,Delivered,Credit Card,Lucknow,Gujarat
O009879,11087,2025-04-26,Delivered,UPI,Bengaluru,Haryana
O009880,10806,2024-11-12,Returned,Net Banking,Chennai,Delhi
O009881,11576,2025-01-31,Delivered,Net Banking,Jaipur,Telangana
O009882,10600,2024-03-29,Delivered,Net Banking,Chennai,Telangana
O009883,10612,2024-08-21,Delivered,Credit Card,Jaipur,West Bengal
O009884,11239,2024-06-16,Delivered,COD,Ahmedabad,Delhi
O009885,12189,2024-05-05,Delivered,Debit Card,Bengaluru,Delhi
O009886,11950,2025-07-26,Delivered,Net Banking,Chennai,Haryana
O009887,11531,2024-04-29,Delivered,Credit Card,Ludhiana,Kerala
O009888,10561,2025-03-03,Shipped,Net Banking,Ludhiana,Punjab
O009889,10627,2024-07-08,Delivered,COD,Ahmedabad,Haryana
O009890,11611,2025-09-24,Shipped,UPI,Ahmedabad,Delhi
O009891,10675,2025-03-03,Delivered,UPI,Delhi,Punjab
O009892,10049,2025-07-13,Delivered,Debit Card,Gurugram,Tamil Nadu
O009893,11387,2024-07-20,Delivered,UPI,Mumbai,Kerala
O009894,11903,2024-02-28,Delivered,UPI,Lucknow,Maharashtra
O009895,10627,2025-11-27,Delivered,Credit Card,Gurugram,Telangana
O009896,10277,2024-08-10,Delivered,Credit Card,Kochi,Maharashtra
O009897,12095,2025-05-06,Returned,Debit Card,Kolkata,Haryana
O009898,10216,2024-01-11,Delivered,Debit Card,Ahmedabad,West Bengal
O009899,10230,2025-12-01,Delivered,Credit Card,Hyderabad,Haryana
O009900,12371,2025-05-26,Delivered,UPI,Jaipur,Karnataka
O009901,12273,2024-11-05,Cancelled,COD,Delhi,Karnataka
O009902,11686,2024-02-03,Delivered,UPI,Kolkata,Gujarat
O009903,11311,2024-12-05,Shipped,UPI,Ahmedabad,Rajasthan
O009904,10046,2025-10-08,Delivered,COD,Mumbai,Karnataka
O009905,11837,2025-04-25,Delivered,Debit Card,Gurugram,Tamil Nadu
O009906,11038,2025-07-27,Delivered,Credit Card,Hyderabad,Kerala
O009907,10633,2024-04-02,Cancelled,Debit Card,Jaipur,Haryana
O009908,12423,2025-09-19,Delivered,Debit Card,Delhi,Maharashtra
O009909,10987,2024-05-12,Delivered,Debit Card,Bengaluru,Punjab
O009910,10333,2025-02-22,Delivered,Credit Card,Lucknow,Delhi
O009911,11880,2025-04-12,Delivered,Debit Card,Bengaluru,Punjab
O009912,12214,2025-03-19,Delivered,Debit Card,Ludhiana,Karnataka
O009913,10507,2025-12-05,Delivered,Net Banking,Mumbai,Delhi
O009914,10117,2024-01-30,Delivered,UPI,Mumbai,Telangana
O009915,10943,2024-10-24,Returned,Net Banking,Gurugram,Tamil Nadu
O009916,10636,2024-03-01,Delivered,Credit Card,Jaipur,Punjab
O009917,11590,2025-04-02,Delivered,COD,Lucknow,Gujarat
O009918,11463,2024-10-30,Delivered,COD,Hyderabad,Gujarat
O009919,11992,2024-12-05,Shipped,Net Banking,Kochi,Maharashtra
O009920,10869,2025-03-23,Delivered,Net Banking,Gurugram,Kerala
O009921,11295,2024-10-28,Delivered,Net Banking,Mumbai,Telangana
O009922,11735,2025-06-23,Delivered,UPI,Lucknow,Maharashtra
O009923,12264,2025-04-29,Delivered,Credit Card,Kolkata,Gujarat
O009924,10113,2024-03-17,Delivered,Debit Card,Delhi,Uttar Pradesh
O009925,12264,2025-09-24,Delivered,Net Banking,Bengaluru,Delhi
O009926,10427,2025-05-29,Delivered,UPI,Hyderabad,West Bengal
O009927,11159,2025-07-02,Shipped,COD,Bengaluru,Gujarat
O009928,11067,2025-10-20,Cancelled,COD,Chennai,Haryana
O009929,10284,2024-04-01,Delivered,COD,Kolkata,Kerala
O009930,10834,2025-04-10,Delivered,Net Banking,Gurugram,Delhi
O009931,10230,2025-04-10,Returned,COD,Mumbai,Delhi
O009932,11920,2025-08-21,Shipped,COD,Jaipur,Delhi
O009933,11667,2024-02-09,Delivered,COD,Lucknow,Punjab
O009934,10385,2025-11-20,Delivered,Debit Card,Jaipur,Kerala
O009935,10159,2024-11-24,Returned,COD,Bengaluru,Delhi
O009936,10824,2024-10-11,Delivered,UPI,Ahmedabad,Karnataka
O009937,10208,2025-07-07,Shipped,Net Banking,Mumbai,Haryana
