payment_id,order_id,payment_date,payment_method,payment_status
PAY0008616,O008616,2024-05-04,COD,Paid
PAY0008617,O008617,2024-09-26,COD,Paid
PAY0008618,O008618,2025-04-24,COD,Paid
PAY0008619,O008619,2024-05-11,Debit Card,Failed
PAY0008620,O008620,2024-01-02,Debit Card,Paid
PAY0008621,O008621,2024-04-24,Net Banking,Paid
PAY0008622,O008622,2025-04-25,Net Banking,Refunded
PAY0008623,O008623,2024-01-01,Debit Card,Paid
PAY0008624,O008624,2024-11-26,COD,Paid
PAY0008625,O008625,2025-07-30,Credit Card,Paid
PAY0008626,O008626,2025-09-28,UPI,Paid
PAY0008627,O008627,2025-01-25,Net Banking,Paid
PAY0008628,O008628,2024-05-22,COD,Failed
PAY0008629,O008629,2024-11-23,Net Banking,Paid
PAY0008630,O008630,2025-09-19,Credit Card,Refunded
PAY0008631,O008631,2025-01-11,COD,Paid
PAY0008632,O008632,2024-03-30,Debit Card,Pending
PAY0008633,O008633,2024-02-11,Credit Card,Paid
PAY0008634,O008634,2024-02-04,Net Banking,Refunded
PAY0008635,O008635,2025-05-08,COD,Paid
PAY0008636,O008636,2025-07-06,COD,Paid
PAY0008637,O008637,2024-05-03,UPI,Pending
PAY0008638,O008638,2024-02-26,UPI,Paid
PAY0008639,O008639,2025-03-31,UPI,Paid
PAY0008640,O008640,2024-08-22,Debit Card,Pending
PAY0008641,O008641,2025-08-30,COD,Paid
PAY0008642,O008642,2025-01-26,COD,Paid
PAY0008643,O008643,2025-05-06,Net Banking,Paid
PAY0008644,O008644,2024-12-08,Debit Card,Paid
PAY0008645,O008645,2025-10-05,UPI,Paid
PAY0008646,O008646,2024-06-24,COD,Paid
PAY0008647,O008647,2024-02-21,UPI,Paid
PAY0008648,O008648,2025-07-03,Credit Card,Failed
PAY0008649,O008649,2025-04-22,Debit Card,Paid
PAY0008650,O008650,2025-05-03,UPI,Paid
PAY0008651,O008651,2024-01-05,Debit Card,Paid
PAY0008652,O008652,2025-12-25,COD,Paid
PAY0008653,O008653,2025-09-23,Credit Card,Paid
PAY0008654,O008654,2024-07-27,Net Banking,Refunded
PAY0008655,O008655,2024-08-04,Credit Card,Paid
PAY0008656,O008656,2025-06-19,Debit Card,Paid
PAY0008657,O008657,2024-12-07,Credit Card,Failed
PAY0008658,O008658,2025-12-17,COD,Paid
PAY0008659,O008659,2025-02-04,Debit Card,Paid
PAY0008660,O008660,2025-04-06,Debit Card,Pending
PAY0008661,O008661,2025-12-30,COD,Paid
PAY0008662,O008662,2024-07-29,UPI,Refunded
PAY0008663,O008663,2024-01-26,Net Banking,Paid
PAY0008664,O008664,2024-09-08,Credit Card,Paid
PAY0008665,O008665,2024-01-03,Net Banking,Paid
PAY0008666,O008666,2024-01-02,Net Banking,Paid
PAY0008667,O008667,2025-08-26,COD,Paid
PAY0008668,O008668,2024-01-02,UPI,Failed
PAY0008669,O008669,2024-05-29,Net Banking,Paid
PAY0008670,O008670,2025-08-05,Debit Card,Paid
PAY0008671,O008671,2024-01-04,UPI,Paid
PAY0008672,O008672,2025-05-11,COD,Paid
PAY0008673,O008673,2025-07-03,Net Banking,Paid
PAY0008674,O008674,2025-04-12,COD,Paid
PAY0008675,O008675,2024-03-10,Credit Card,Paid
PAY0008676,O008676,2024-07-19,COD,Paid
PAY0008677,O008677,2024-11-03,Debit Card,Failed
PAY0008678,O008678,2024-09-08,COD,Paid
PAY0008679,O008679,2024-10-13,UPI,Failed
PAY0008680,O008680,2024-10-18,Credit Card,Paid
PAY0008681,O008681,2024-06-02,Debit Card,Paid
PAY0008682,O008682,2024-05-12,Credit Card,Paid
PAY0008683,O008683,2025-08-08,Debit Card,Paid
PAY0008684,O008684,2024-09-30,Credit Card,Paid
PAY0008685,O008685,2025-11-27,Net Banking,Paid
PAY0008686,O008686,2025-05-23,COD,Paid
PAY0008687,O008687,2024-12-18,UPI,Paid
PAY0008688,O008688,2024-01-05,UPI,Paid
PAY0008689,O008689,2024-10-19,Net Banking,Paid
PAY0008690,O008690,2024-12-25,Credit Card,Paid
PAY0008691,O008691,2025-08-20,COD,Paid
PAY0008692,O008692,2024-08-01,Net Banking,Paid
PAY0008693,O008693,2025-02-09,Credit Card,Failed
PAY0008694,O008694,2025-03-11,COD,Paid
PAY0008695,O008695,2024-01-15,Credit Card,Paid
PAY0008696,O008696,2024-09-29,UPI,Paid
PAY0008697,O008697,2025-07-16,COD,Paid
PAY0008698,O008698,2024-02-14,UPI,Paid
PAY0008699,O008699,2025-12-03,UPI,Pending
PAY0008700,O008700,2025-09-25,COD,Paid
PAY0008701,O008701,2025-02-15,Net Banking,Pending
PAY0008702,O008702,2024-07-05,Credit Card,Paid
PAY0008703,O008703,2025-12-26,COD,Paid
PAY0008704,O008704,2025-10-22,UPI,Paid
PAY0008705,O008705,2024-06-18,Credit Card,Paid
PAY0008706,O008706,2025-12-21,COD,Paid
PAY0008707,O008707,2025-08-16,Net Banking,Paid
PAY0008708,O008708,2025-02-04,COD,Paid
PAY0008709,O008709,2025-12-08,COD,Paid
PAY0008710,O008710,2024-09-02,Debit Card,Paid
PAY0008711,O008711,2025-07-05,Credit Card,Paid
PAY0008712,O008712,2025-11-10,COD,Paid
PAY0008713,O008713,2024-02-12,UPI,Paid
PAY0008714,O008714,2025-12-23,UPI,Paid
PAY0008715,O008715,2024-06-27,Debit Card,Paid
PAY0008716,O008716,2025-04-01,UPI,Paid
PAY0008717,O008717,2025-06-18,COD,Paid
PAY0008718,O008718,2025-08-29,Credit Card,Paid
PAY0008719,O008719,2025-11-02,Debit Card,Paid
PAY0008720,O008720,2024-08-31,Debit Card,Paid
PAY0008721,O008721,2024-01-17,Net Banking,Refunded
PAY0008722,O008722,2024-04-21,Net Banking,Paid
PAY0008723,O008723,2025-09-06,Credit Card,Paid
PAY0008724,O008724,2025-08-20,Credit Card,Paid
PAY0008725,O008725,2025-06-30,Debit Card,Paid
PAY0008726,O008726,2024-01-30,COD,Paid
PAY0008727,O008727,2024-07-10,COD,Paid
PAY0008728,O008728,2025-03-12,Net Banking,Paid
PAY0008729,O008729,2024-06-27,Credit Card,Paid
PAY0008730,O008730,2025-09-07,Credit Card,Paid
PAY0008731,O008731,2025-11-07,COD,Paid
PAY0008732,O008732,2025-04-18,Net Banking,Pending
PAY0008733,O008733,2025-09-25,COD,Paid
PAY0008734,O008734,2024-05-13,COD,Paid
PAY0008735,O008735,2024-11-07,Debit Card,Failed
PAY0008736,O008736,2024-01-25,Credit Card,Pending
PAY0008737,O008737,2025-01-05,Debit Card,Pending
PAY0008738,O008738,2025-06-08,Debit Card,Paid
PAY0008739,O008739,2024-11-14,COD,Paid
PAY0008740,O008740,2024-08-17,Net Banking,Paid
PAY0008741,O008741,2024-04-11,COD,Paid
PAY0008742,O008742,2025-03-25,Net Banking,Refunded
PAY0008743,O008743,2025-01-12,Credit Card,Paid
PAY0008744,O008744,2024-07-21,UPI,Paid
PAY0008745,O008745,2024-09-23,Credit Card,Paid
PAY0008746,O008746,2025-04-06,COD,Paid
PAY0008747,O008747,2024-12-30,Net Banking,Refunded
PAY0008748,O008748,2024-04-13,UPI,Paid
PAY0008749,O008749,2024-04-20,Net Banking,Paid
PAY0008750,O008750,2025-03-03,Net Banking,Paid
PAY0008751,O008751,2025-04-13,UPI,Paid
PAY0008752,O008752,2025-08-03,UPI,Paid
PAY0008753,O008753,2025-11-10,Credit Card,Paid
PAY0008754,O008754,2025-07-14,Debit Card,Paid
PAY0008755,O008755,2024-09-06,UPI,Pending
PAY0008756,O008756,2025-04-26,Debit Card,Refunded
PAY0008757,O008757,2024-11-26,Debit Card,Paid
PAY0008758,O008758,2025-08-09,Debit Card,Paid
PAY0008759,O008759,2024-07-19,Debit Card,Refunded
PAY0008760,O008760,2025-03-29,UPI,Paid
PAY0008761,O008761,2025-05-18,Net Banking,Paid
PAY0008762,O008762,2025-06-29,UPI,Pending
PAY0008763,O008763,2024-04-20,UPI,Paid
PAY0008764,O008764,2025-06-27,COD,Paid
PAY0008765,O008765,2024-07-27,COD,Failed
PAY0008766,O008766,2025-10-05,Credit Card,Paid
PAY0008767,O008767,2025-09-09,Debit Card,Refunded
PAY0008768,O008768,2024-02-02,Debit Card,Paid
PAY0008769,O008769,2025-07-08,COD,Refunded
PAY0008770,O008770,2024-04-16,Net Banking,Paid
PAY0008771,O008771,2024-09-21,Credit Card,Failed
PAY0008772,O008772,2024-08-13,Net Banking,Paid
PAY0008773,O008773,2025-05-01,COD,Paid
PAY0008774,O008774,2024-06-27,Net Banking,Paid
PAY0008775,O008775,2024-08-09,Debit Card,Paid
PAY0008776,O008776,2025-01-04,COD,Failed
PAY0008777,O008777,2025-09-28,Net Banking,Paid
PAY0008778,O008778,2024-06-15,Credit Card,Failed
PAY0008779,O008779,2025-10-24,Credit Card,Paid
PAY0008780,O008780,2025-07-06,UPI,Paid
PAY0008781,O008781,2024-10-26,COD,Paid
PAY0008782,O008782,2025-01-15,COD,Paid
PAY0008783,O008783,2024-02-04,COD,Paid
PAY0008784,O008784,2025-02-10,Debit Card,Paid
PAY0008785,O008785,2025-05-16,Debit Card,Paid
PAY0008786,O008786,2024-11-09,COD,Failed
PAY0008787,O008787,2025-12-27,Net Banking,Refunded
PAY0008788,O008788,2024-04-10,Debit Card,Paid
PAY0008789,O008789,2025-07-22,COD,Pending
PAY0008790,O008790,2024-08-02,Debit Card,Paid
PAY0008791,O008791,2025-10-29,UPI,Paid
PAY0008792,O008792,2025-07-29,Credit Card,Paid
PAY0008793,O008793,2024-03-02,UPI,Paid
PAY0008794,O008794,2025-01-03,COD,Paid
PAY0008795,O008795,2025-01-02,Credit Card,Paid
PAY0008796,O008796,2025-07-27,Net Banking,Pending
PAY0008797,O008797,2024-04-03,COD,Refunded
PAY0008798,O008798,2025-04-13,Net Banking,Paid
PAY0008799,O008799,2024-01-26,Net Banking,Paid
PAY0008800,O008800,2025-03-10,Debit Card,Paid
PAY0008801,O008801,2024-04-30,Debit Card,Paid
PAY0008802,O008802,2024-02-19,Credit Card,Paid
PAY0008803,O008803,2024-02-05,Credit Card,Paid
PAY0008804,O008804,2025-02-13,Debit Card,Paid
PAY0008805,O008805,2024-10-15,Credit Card,Paid
PAY0008806,O008806,2025-01-13,UPI,Pending
PAY0008807,O008807,2024-04-09,COD,Paid
PAY0008808,O008808,2024-11-19,UPI,Pending
PAY0008809,O008809,2024-11-24,COD,Paid
PAY0008810,O008810,2025-10-09,Debit Card,Paid
PAY0008811,O008811,2025-12-06,UPI,Paid
PAY0008812,O008812,2024-08-08,Net Banking,Pending
PAY0008813,O008813,2025-07-20,UPI,Paid
PAY0008814,O008814,2024-04-19,Credit Card,Paid
PAY0008815,O008815,2024-05-28,UPI,Paid
PAY0008816,O008816,2025-02-09,Debit Card,Pending
PAY0008817,O008817,2025-11-04,Debit Card,Paid
PAY0008818,O008818,2025-11-29,Credit Card,Paid
PAY0008819,O008819,2025-02-13,COD,Paid
PAY0008820,O008820,2024-05-08,Credit Card,Paid
PAY0008821,O008821,2025-04-28,COD,Paid
PAY0008822,O008822,2024-04-17,Debit Card,Refunded
PAY0008823,O008823,2025-01-23,Debit Card,Failed
PAY0008824,O008824,2025-02-28,COD,Paid
PAY0008825,O008825,2025-03-22,UPI,Paid
PAY0008826,O008826,2024-03-08,UPI,Paid
PAY0008827,O008827,2024-03-06,Credit Card,Paid
PAY0008828,O008828,2025-10-17,Debit Card,Paid
PAY0008829,O008829,2025-07-18,UPI,Paid
PAY0008830,O008830,2025-10-01,Debit Card,Paid
PAY0008831,O008831,2025-05-18,Credit Card,Paid
PAY0008832,O008832,2025-05-18,Net Banking,Paid
PAY0008833,O008833,2024-11-16,Debit Card,Paid
PAY0008834,O008834,2025-12-19,Net Banking,Paid
PAY0008835,O008835,2025-12-28,Debit Card,Paid
PAY0008836,O008836,2025-08-02,COD,Paid
PAY0008837,O008837,2025-03-22,Net Banking,Paid
PAY0008838,O008838,2025-07-27,COD,Paid
PAY0008839,O008839,2024-07-28,COD,Pending
PAY0008840,O008840,2025-01-04,Credit Card,Paid
PAY0008841,O008841,2025-07-17,Credit Card,Paid
PAY0008842,O008842,2025-09-19,UPI,Failed
PAY0008843,O008843,2025-04-02,Net Banking,Paid
PAY0008844,O008844,2025-07-30,UPI,Paid
PAY0008845,O008845,2025-10-03,Net Banking,Paid
PAY0008846,O008846,2025-11-19,Credit Card,Pending
PAY0008847,O008847,2024-06-11,Credit Card,Pending
PAY0008848,O008848,2024-11-27,Credit Card,Paid
PAY0008849,O008849,2025-10-25,Net Banking,Paid
PAY0008850,O008850,2024-12-15,Credit Card,Paid
PAY0008851,O008851,2025-10-31,UPI,Paid
PAY0008852,O008852,2025-04-12,COD,Paid
PAY0008853,O008853,2025-03-01,Net Banking,Paid
PAY0008854,O008854,2024-11-22,COD,Paid
PAY0008855,O008855,2024-04-15,UPI,Paid
PAY0008856,O008856,2024-09-11,Debit Card,Paid
PAY0008857,O008857,2024-12-23,Credit Card,Paid
PAY0008858,O008858,2025-03-19,UPI,Failed
PAY0008859,O008859,2024-04-22,Debit Card,Paid
PAY0008860,O008860,2024-01-30,Net Banking,Paid
PAY0008861,O008861,2025-06-07,UPI,Paid
PAY0008862,O008862,2025-11-19,Net Banking,Paid
PAY0008863,O008863,2024-02-15,COD,Paid
PAY0008864,O008864,2024-06-19,COD,Paid
PAY0008865,O008865,2024-05-09,Net Banking,Paid
PAY0008866,O008866,2024-12-18,COD,Paid
PAY0008867,O008867,2024-07-21,COD,Paid
PAY0008868,O008868,2024-08-13,Credit Card,Paid
PAY0008869,O008869,2024-03-20,Net Banking,Failed
PAY0008870,O008870,2024-11-05,Net Banking,Refunded
PAY0008871,O008871,2024-02-04,Debit Card,Pending
PAY0008872,O008872,2025-07-17,Credit Card,Paid
PAY0008873,O008873,2024-06-09,UPI,Pending
PAY0008874,O008874,2025-08-18,Credit Card,Failed
PAY0008875,O008875,2025-03-10,UPI,Paid
PAY0008876,O008876,2025-06-21,Net Banking,Paid
PAY0008877,O008877,2024-08-12,Credit Card,Failed
PAY0008878,O008878,2025-03-21,Debit Card,Paid
PAY0008879,O008879,2024-11-12,COD,Paid
PAY0008880,O008880,2025-10-27,UPI,Refunded
PAY0008881,O008881,2025-02-17,COD,Paid
PAY0008882,O008882,2024-04-04,Net Banking,Paid
PAY0008883,O008883,2024-08-12,Net Banking,Paid
PAY0008884,O008884,2025-07-06,Net Banking,Paid
PAY0008885,O008885,2025-10-06,COD,Paid
PAY0008886,O008886,2024-03-06,Net Banking,Paid
PAY0008887,O008887,2025-01-31,Net Banking,Paid
PAY0008888,O008888,2024-07-28,COD,Paid
PAY0008889,O008889,2025-04-18,Net Banking,Paid
PAY0008890,O008890,2025-10-26,UPI,Paid
PAY0008891,O008891,2025-11-14,Credit Card,Paid
PAY0008892,O008892,2025-07-24,UPI,Paid
PAY0008893,O008893,2025-11-26,Net Banking,Paid
PAY0008894,O008894,2025-05-04,Net Banking,Pending
PAY0008895,O008895,2024-06-28,Net Banking,Paid
PAY0008896,O008896,2025-06-07,Net Banking,Paid
PAY0008897,O008897,2025-04-03,COD,Paid
PAY0008898,O008898,2024-03-08,Credit Card,Paid
PAY0008899,O008899,2024-11-24,COD,Paid
PAY0008900,O008900,2024-07-20,COD,Failed
PAY0008901,O008901,2025-04-19,Net Banking,Paid
PAY0008902,O008902,2025-06-01,UPI,Pending
PAY0008903,O008903,2024-01-15,UPI,Paid
PAY0008904,O008904,2024-02-11,Debit Card,Failed
PAY0008905,O008905,2025-06-26,Credit Card,Paid
PAY0008906,O008906,2025-11-23,Debit Card,Paid
PAY0008907,O008907,2024-10-15,COD,Paid
PAY0008908,O008908,2025-06-16,Debit Card,Paid
PAY0008909,O008909,2025-11-24,Debit Card,Paid
PAY0008910,O008910,2025-11-26,Debit Card,Paid
PAY0008911,O008911,2024-08-31,Credit Card,Failed
PAY0008912,O008912,2025-10-22,UPI,Paid
PAY0008913,O008913,2025-09-03,UPI,Failed
PAY0008914,O008914,2025-07-20,Debit Card,Paid
PAY0008915,O008915,2025-11-28,Credit Card,Paid
PAY0008916,O008916,2025-08-20,UPI,Paid
PAY0008917,O008917,2024-06-22,Net Banking,Paid
PAY0008918,O008918,2025-06-17,UPI,Paid
PAY0008919,O008919,2025-05-23,UPI,Paid
PAY0008920,O008920,2024-08-31,Credit Card,Paid
PAY0008921,O008921,2024-02-29,Credit Card,Paid
PAY0008922,O008922,2024-04-13,UPI,Paid
PAY0008923,O008923,2025-10-12,Net Banking,Pending
PAY0008924,O008924,2024-10-29,Net Banking,Paid
PAY0008925,O008925,2025-11-01,Debit Card,Paid
PAY0008926,O008926,2024-03-17,Debit Card,Paid
PAY0008927,O008927,2024-01-18,UPI,Paid
PAY0008928,O008928,2025-06-17,UPI,Refunded
PAY0008929,O008929,2024-07-02,UPI,Pending
PAY0008930,O008930,2025-10-18,Net Banking,Paid
PAY0008931,O008931,2025-07-03,COD,Failed
PAY0008932,O008932,2024-10-07,Debit Card,Paid
PAY0008933,O008933,2024-10-14,Debit Card,Paid
PAY0008934,O008934,2025-10-16,COD,Paid
PAY0008935,O008935,2025-06-08,UPI,Paid
PAY0008936,O008936,2025-11-28,Debit Card,Paid
PAY0008937,O008937,2025-04-18,Net Banking,Paid
PAY0008938,O008938,2024-09-23,COD,Pending
PAY0008939,O008939,2025-08-31,Net Banking,Paid
PAY0008940,O008940,2024-12-22,UPI,Paid
PAY0008941,O008941,2024-01-01,Debit Card,Paid
PAY0008942,O008942,2024-01-27,Net Banking,Failed
PAY0008943,O008943,2025-07-01,COD,Failed
PAY0008944,O008944,2024-06-08,UPI,Refunded
PAY0008945,O008945,2025-02-02,Debit Card,Pending
PAY0008946,O008946,2025-06-26,Debit Card,Paid
PAY0008947,O008947,2024-05-06,UPI,Paid
PAY0008948,O008948,2024-07-28,UPI,Paid
PAY0008949,O008949,2024-05-29,UPI,Paid
PAY0008950,O008950,2024-01-31,Net Banking,Paid
PAY0008951,O008951,2025-09-03,Credit Card,Paid
PAY0008952,O008952,2024-10-28,Debit Card,Paid
PAY0008953,O008953,2025-11-13,Net Banking,Paid
PAY0008954,O008954,2024-09-13,COD,Pending
PAY0008955,O008955,2024-02-26,Debit Card,Paid
PAY0008956,O008956,2024-01-09,Credit Card,Failed
PAY0008957,O008957,2024-01-05,COD,Paid
PAY0008958,O008958,2024-04-23,Debit Card,Paid
PAY0008959,O008959,2025-11-15,Credit Card,Paid
PAY0008960,O008960,2024-07-23,UPI,Paid
PAY0008961,O008961,2024-01-24,Credit Card,Refunded
PAY0008962,O008962,2025-05-07,Debit Card,Pending
PAY0008963,O008963,2025-11-12,Credit Card,Failed
PAY0008964,O008964,2025-02-09,Debit Card,Paid
PAY0008965,O008965,2024-04-12,Debit Card,Failed
PAY0008966,O008966,2024-02-29,Credit Card,Paid
PAY0008967,O008967,2024-03-26,Credit Card,Paid
PAY0008968,O008968,2025-11-07,COD,Paid
PAY0008969,O008969,2025-01-06,COD,Pending
PAY0008970,O008970,2025-11-09,Net Banking,Paid
PAY0008971,O008971,2025-08-18,Debit Card,Paid
PAY0008972,O008972,2024-07-20,COD,Paid
PAY0008973,O008973,2025-08-24,Net Banking,Paid
PAY0008974,O008974,2024-03-29,Debit Card,Paid
PAY0008975,O008975,2025-03-12,Net Banking,Refunded
PAY0008976,O008976,2024-04-29,COD,Pending
PAY0008977,O008977,2024-06-04,Net Banking,Paid
PAY0008978,O008978,2025-02-02,Credit Card,Paid
PAY0008979,O008979,2025-11-30,Net Banking,Paid
PAY0008980,O008980,2024-07-06,UPI,Paid
PAY0008981,O008981,2024-02-21,UPI,Paid
PAY0008982,O008982,2025-10-13,Net Banking,Paid
PAY0008983,O008983,2025-06-14,UPI,Paid
PAY0008984,O008984,2025-04-24,Net Banking,Paid
PAY0008985,O008985,2025-08-09,Net Banking,Paid
PAY0008986,O008986,2024-08-17,Net Banking,Paid
PAY0008987,O008987,2025-04-25,UPI,Failed
PAY0008988,O008988,2024-05-09,Debit Card,Paid
PAY0008989,O008989,2024-02-24,Net Banking,Paid
PAY0008990,O008990,2024-09-27,Net Banking,Paid
PAY0008991,O008991,2024-04-09,Credit Card,Paid
PAY0008992,O008992,2024-03-09,Credit Card,Paid
PAY0008993,O008993,2024-10-25,COD,Paid
PAY0008994,O008994,2025-06-12,UPI,Paid
PAY0008995,O008995,2024-12-19,Debit Card,Failed
PAY0008996,O008996,2025-09-19,Net Banking,Paid
PAY0008997,O008997,2024-05-31,Net Banking,Paid
PAY0008998,O008998,2024-11-25,UPI,Paid
PAY0008999,O008999,2024-04-25,COD,Paid
PAY0009000,O009000,2025-06-25,COD,Paid
PAY0009001,O009001,2024-11-18,Credit Card,Paid
PAY0009002,O009002,2025-07-16,UPI,Paid
PAY0009003,O009003,2025-07-25,COD,Pending
PAY0009004,O009004,2024-08-16,COD,Paid
PAY0009005,O009005,2024-12-25,Debit Card,Refunded
PAY0009006,O009006,2024-01-05,Credit Card,Failed
PAY0009007,O009007,2024-01-28,Credit Card,Paid
PAY0009008,O009008,2024-12-29,Credit Card,Refunded
PAY0009009,O009009,2025-04-06,COD,Paid
PAY0009010,O009010,2024-08-18,Net Banking,Paid
PAY0009011,O009011,2025-01-29,COD,Pending
PAY0009012,O009012,2025-12-12,COD,Paid
PAY0009013,O009013,2024-09-27,UPI,Paid
PAY0009014,O009014,2024-10-30,Credit Card,Paid
PAY0009015,O009015,2025-01-17,Credit Card,Paid
PAY0009016,O009016,2025-07-11,Debit Card,Paid
PAY0009017,O009017,2024-01-28,Credit Card,Failed
PAY0009018,O009018,2025-06-02,COD,Paid
PAY0009019,O009019,2024-07-17,UPI,Failed
PAY0009020,O009020,2025-08-28,Debit Card,Failed
PAY0009021,O009021,2024-03-22,COD,Paid
PAY0009022,O009022,2024-03-28,COD,Paid
PAY0009023,O009023,2025-01-24,Debit Card,Paid
PAY0009024,O009024,2025-11-28,COD,Failed
PAY0009025,O009025,2025-08-02,COD,Paid
PAY0009026,O009026,2025-03-26,UPI,Pending
PAY0009027,O009027,2025-03-08,UPI,Paid
PAY0009028,O009028,2025-01-08,UPI,Paid
PAY0009029,O009029,2025-03-10,Credit Card,Paid
PAY0009030,O009030,2024-07-05,Debit Card,Paid
PAY0009031,O009031,2025-01-24,UPI,Paid
PAY0009032,O009032,2024-08-05,COD,Failed
PAY0009033,O009033,2024-04-17,Credit Card,Pending
PAY0009034,O009034,2025-07-03,Debit Card,Pending
PAY0009035,O009035,2024-12-14,UPI,Failed
PAY0009036,O009036,2025-06-05,UPI,Pending
PAY0009037,O009037,2024-01-26,Debit Card,Paid
PAY0009038,O009038,2024-02-17,UPI,Paid
PAY0009039,O009039,2025-01-04,Debit Card,Failed
PAY0009040,O009040,2024-01-14,Debit Card,Paid
PAY0009041,O009041,2025-09-03,COD,Paid
PAY0009042,O009042,2024-07-05,Debit Card,Paid
PAY0009043,O009043,2025-06-07,Net Banking,Paid
PAY0009044,O009044,2024-10-05,UPI,Failed
PAY0009045,O009045,2024-12-06,COD,Paid
PAY0009046,O009046,2024-11-23,Credit Card,Paid
PAY0009047,O009047,2025-11-09,Net Banking,Paid
PAY0009048,O009048,2025-09-25,Debit Card,Paid
PAY0009049,O009049,2025-08-29,Credit Card,Pending
PAY0009050,O009050,2024-01-25,Credit Card,Paid
PAY0009051,O009051,2025-06-12,Credit Card,Paid
PAY0009052,O009052,2025-03-01,Credit Card,Paid
PAY0009053,O009053,2024-01-29,COD,Paid
PAY0009054,O009054,2024-11-18,COD,Paid
PAY0009055,O009055,2024-11-08,Credit Card,Paid
PAY0009056,O009056,2025-08-06,Net Banking,Failed
PAY0009057,O009057,2024-09-26,UPI,Paid
PAY0009058,O009058,2024-10-21,UPI,Paid
PAY0009059,O009059,2025-10-17,COD,Paid
PAY0009060,O009060,2024-08-10,Net Banking,Paid
PAY0009061,O009061,2024-03-15,Net Banking,Paid
PAY0009062,O009062,2024-04-11,Debit Card,Pending
PAY0009063,O009063,2025-06-15,COD,Paid
PAY0009064,O009064,2025-09-20,Net Banking,Paid
PAY0009065,O009065,2025-11-16,Net Banking,Paid
PAY0009066,O009066,2024-06-21,UPI,Paid
PAY0009067,O009067,2024-01-04,Net Banking,Paid
PAY0009068,O009068,2025-04-23,Net Banking,Paid
PAY0009069,O009069,2025-10-21,Credit Card,Paid
PAY0009070,O009070,2025-01-29,UPI,Paid
PAY0009071,O009071,2025-09-17,UPI,Paid
PAY0009072,O009072,2024-06-15,Credit Card,Paid
PAY0009073,O009073,2024-10-26,UPI,Paid
PAY0009074,O009074,2024-04-27,Debit Card,Paid
PAY0009075,O009075,2025-05-26,Debit Card,Paid
PAY0009076,O009076,2025-09-03,COD,Paid
PAY0009077,O009077,2024-06-23,UPI,Paid
PAY0009078,O009078,2024-06-07,UPI,Paid
PAY0009079,O009079,2025-01-18,Debit Card,Paid
PAY0009080,O009080,2024-08-14,COD,Failed
PAY0009081,O009081,2024-02-07,COD,Failed
PAY0009082,O009082,2025-04-07,Debit Card,Paid
PAY0009083,O009083,2025-03-06,Debit Card,Paid
PAY0009084,O009084,2025-12-10,Credit Card,Pending
PAY0009085,O009085,2025-10-09,COD,Refunded
PAY0009086,O009086,2024-04-13,COD,Paid
PAY0009087,O009087,2024-07-11,Credit Card,Paid
PAY0009088,O009088,2024-09-06,Debit Card,Failed
PAY0009089,O009089,2024-01-13,Credit Card,Paid
PAY0009090,O009090,2025-07-20,Credit Card,Paid
PAY0009091,O009091,2025-08-19,Net Banking,Paid
PAY0009092,O009092,2025-09-12,COD,Failed
PAY0009093,O009093,2025-07-08,Debit Card,Paid
PAY0009094,O009094,2025-01-22,Net Banking,Paid
PAY0009095,O009095,2024-03-11,Net Banking,Failed
PAY0009096,O009096,2025-07-24,Net Banking,Pending
PAY0009097,O009097,2025-03-13,Debit Card,Refunded
PAY0009098,O009098,2024-02-13,Credit Card,Failed
PAY0009099,O009099,2024-09-28,Debit Card,Paid
PAY0009100,O009100,2024-01-14,COD,Paid
PAY0009101,O009101,2025-01-05,COD,Paid
PAY0009102,O009102,2024-04-21,Credit Card,Paid
PAY0009103,O009103,2025-01-13,Debit Card,Paid
PAY0009104,O009104,2024-11-09,Credit Card,Failed
PAY0009105,O009105,2025-02-18,Credit Card,Paid
PAY0009106,O009106,2025-04-29,Debit Card,Paid
PAY0009107,O009107,2024-06-17,COD,Paid
PAY0009108,O009108,2024-09-02,Debit Card,Paid
PAY0009109,O009109,2024-09-22,COD,Failed
PAY0009110,O009110,2024-08-30,UPI,Paid
PAY0009111,O009111,2025-10-31,UPI,Paid
PAY0009112,O009112,2024-10-26,UPI,Paid
PAY0009113,O009113,2024-11-22,Net Banking,Paid
PAY0009114,O009114,2025-06-13,COD,Paid
PAY0009115,O009115,2025-08-17,COD,Paid
PAY0009116,O009116,2024-12-07,Debit Card,Paid
PAY0009117,O009117,2025-11-09,COD,Paid
PAY0009118,O009118,2025-07-07,Debit Card,Paid
PAY0009119,O009119,2024-09-05,Net Banking,Paid
